farm_id,date,sensor_type,region,crop_type,reading_value_mean,reading_value_min,reading_value_max,reading_value_std,reading_value_count
FARM_019,2023-09-10,SoilMoisture,Highlands,Carrots,11.2,11.2,11.2,,1
FARM_019,2023-10-03,SoilMoisture,Highlands,Carrots,53.07,53.07,53.07,,1
FARM_019,2023-10-05,SoilMoisture,Highlands,Carrots,31.45,31.45,31.45,,1
FARM_019,2023-10-17,SoilMoisture,Highlands,Carrots,38.87,38.87,38.87,,1
FARM_019,2023-10-18,SoilMoisture,Highlands,Carrots,14.51,14.51,14.51,,1
FARM_019,2023-10-20,SoilMoisture,Highlands,Carrots,16.8,16.8,16.8,,1
FARM_019,2023-10-21,SoilMoisture,Highlands,Carrots,65.19,65.19,65.19,,1
FARM_019,2023-10-25,SoilMoisture,Highlands,Carrots,22.72,22.72,22.72,,1
FARM_020,2023-01-02,SoilMoisture,Highlands,Barley,72.73,72.73,72.73,,1
FARM_020,2023-01-04,SoilMoisture,Highlands,Barley,73.14,73.14,73.14,,1
FARM_020,2023-01-25,SoilMoisture,Highlands,Barley,77.92,77.92,77.92,,1
FARM_020,2023-01-26,SoilMoisture,Highlands,Barley,35.17,35.17,35.17,,1
FARM_020,2023-01-29,SoilMoisture,Highlands,Barley,12.66,12.66,12.66,,1
FARM_020,2023-02-09,SoilMoisture,Highlands,Barley,10.03,10.03,10.03,,1
FARM_020,2023-02-14,SoilMoisture,Highlands,Barley,23.02,23.02,23.02,,1
FARM_020,2023-02-23,SoilMoisture,Highlands,Barley,73.9,73.9,73.9,,1
FARM_020,2023-02-28,SoilMoisture,Highlands,Barley,40.97,40.97,40.97,,1
FARM_020,2023-03-08,SoilMoisture,Highlands,Barley,78.21,78.21,78.21,,1
FARM_020,2023-03-15,SoilMoisture,Highlands,Barley,42.33,42.33,42.33,,1
FARM_020,2023-03-16,SoilMoisture,Highlands,Barley,25.94,25.94,25.94,,1
FARM_020,2023-03-20,SoilMoisture,Highlands,Barley,78.38,78.38,78.38,,1
FARM_020,2023-03-28,SoilMoisture,Highlands,Barley,19.52,19.52,19.52,,1
FARM_020,2023-03-29,SoilMoisture,Highlands,Barley,71.74,71.74,71.74,,1
FARM_020,2023-04-01,SoilMoisture,Highlands,Barley,11.66,11.66,11.66,,1
FARM_020,2023-04-03,SoilMoisture,Highlands,Barley,14.59,14.59,14.59,,1
FARM_020,2023-04-09,SoilMoisture,Highlands,Barley,41.2,41.2,41.2,,1
FARM_020,2023-04-10,SoilMoisture,Highlands,Barley,14.75,14.75,14.75,,1
FARM_020,2023-04-11,SoilMoisture,Highlands,Barley,29.0,29.0,29.0,,1
FARM_020,2023-04-20,SoilMoisture,Highlands,Barley,68.21,68.21,68.21,,1
FARM_020,2023-04-23,SoilMoisture,Highlands,Barley,47.59,47.59,47.59,,1
FARM_020,2023-04-28,SoilMoisture,Highlands,Barley,44.5,44.5,44.5,,1
FARM_020,2023-05-04,SoilMoisture,Highlands,Barley,51.5,51.5,51.5,,1
FARM_020,2023-05-07,SoilMoisture,Highlands,Barley,57.25,57.25,57.25,,1
FARM_020,2023-05-19,SoilMoisture,Highlands,Barley,68.1,68.1,68.1,,1
FARM_020,2023-05-21,SoilMoisture,Highlands,Barley,60.2,60.2,60.2,,1
FARM_020,2023-05-24,SoilMoisture,Highlands,Barley,5.99,5.99,5.99,,1
FARM_020,2023-06-02,SoilMoisture,Highlands,Barley,40.24,40.24,40.24,,1
FARM_020,2023-06-04,SoilMoisture,Highlands,Barley,40.75,40.75,40.75,,1
FARM_020,2023-06-05,SoilMoisture,Highlands,Barley,20.6,20.6,20.6,,1
FARM_020,2023-06-22,SoilMoisture,Highlands,Barley,40.92,40.92,40.92,,1
FARM_020,2023-07-02,SoilMoisture,Highlands,Barley,31.25,31.25,31.25,,1
FARM_020,2023-07-04,SoilMoisture,Highlands,Barley,27.51,27.51,27.51,,1
FARM_020,2023-07-14,SoilMoisture,Highlands,Barley,36.16,36.16,36.16,,1
FARM_020,2023-07-18,SoilMoisture,Highlands,Barley,24.66,24.66,24.66,,1
FARM_020,2023-07-22,SoilMoisture,Highlands,Barley,65.9,65.9,65.9,,1
FARM_020,2023-07-25,SoilMoisture,Highlands,Barley,40.54,40.54,40.54,,1
FARM_020,2023-07-30,SoilMoisture,Highlands,Barley,7.42,7.42,7.42,,1
FARM_020,2023-08-02,SoilMoisture,Highlands,Barley,20.84,6.0,40.75,17.92,3
FARM_020,2023-08-03,SoilMoisture,Highlands,Barley,29.65,29.65,29.65,,1
FARM_020,2023-08-06,SoilMoisture,Highlands,Barley,66.8,66.8,66.8,,1
FARM_020,2023-08-09,SoilMoisture,Highlands,Barley,25.29,25.29,25.29,,1
FARM_020,2023-08-13,SoilMoisture,Highlands,Barley,24.19,24.19,24.19,,1
FARM_020,2023-08-16,SoilMoisture,Highlands,Barley,71.14,71.14,71.14,,1
FARM_020,2023-08-21,SoilMoisture,Highlands,Barley,60.05,60.05,60.05,,1
FARM_020,2023-08-30,SoilMoisture,Highlands,Barley,46.53,46.53,46.53,,1
FARM_020,2023-09-06,SoilMoisture,Highlands,Barley,34.88,34.88,34.88,,1
FARM_020,2023-09-07,SoilMoisture,Highlands,Barley,30.71,30.71,30.71,,1
FARM_020,2023-09-09,SoilMoisture,Highlands,Barley,78.46,78.46,78.46,,1
FARM_020,2023-09-12,SoilMoisture,Highlands,Barley,63.21,63.21,63.21,,1
FARM_020,2023-09-25,SoilMoisture,Highlands,Barley,10.71,10.71,10.71,,1
FARM_020,2023-10-07,SoilMoisture,Highlands,Barley,14.17,14.17,14.17,,1
FARM_020,2023-10-16,SoilMoisture,Highlands,Barley,50.78,31.38,70.17,27.43,2
FARM_020,2023-10-17,SoilMoisture,Highlands,Barley,71.42,63.67,79.17,10.96,2
FARM_020,2023-10-18,SoilMoisture,Highlands,Barley,10.09,10.09,10.09,,1
FARM_020,2023-10-21,SoilMoisture,Highlands,Barley,43.25,43.25,43.25,,1
FARM_020,2023-10-25,SoilMoisture,Highlands,Barley,78.21,78.21,78.21,,1
FARM_020,2023-10-26,SoilMoisture,Highlands,Barley,79.87,79.87,79.87,,1
FARM_020,2023-10-28,SoilMoisture,Highlands,Barley,20.42,20.42,20.42,,1
